participant,group,country,trial_id,word,input_text,response_type,test_language,accuracy,correct,typing_onset,close_substitutions,same_onset,consecutive_longest,freq,pthn,similarity_phon,similarity_ort
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,181,tobogan,tobogan,correct,Catalan,0,1,0.014999866,0.285714285714285,same_consonant,3,1.2981,2,0.714285714285714,0.857142857142857
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,182,tomaquet,tomate,correct,Catalan,4,0,0.348999977,0.153846153846153,same_consonant,2,9.9038,1,0.615384615384615,0.5
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,183,tren,tren,correct,Catalan,0,1,0.749000072,0.25,same_consonant,2,70.9856,4,0.75,1
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,184,ull,ul,language,Catalan,1,0,1.36500001,0.4,different,0,64.8317,1,0,0
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,185,ulleres,uleras,language,Catalan,2,0,0.766000032,0,different,1,11.3942,4,0.181818181818181,0.142857142857143
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,187,vaixell,vasel,language,Catalan,3,0,1.965999842,0,same_consonant,1,84.976,0,0.2,0.142857142857143
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,188,xocolata,chocolate,correct,Catalan,3,0,0.766000032,0.375,different,3,47.1154,0,0.5,0.666666666666667
5ede1560a80d4f02f3e6e997,SPA-CAT,Spain,189,zebra,zebra,correct,Catalan,0,1,0.612999916,0,different,1,1.8029,0,0.4,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,104,abella,abeja,correct,Catalan,2,0,0.414999962,0.2,different,0,7.476,1,0,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,105,aigua,agua,correct,Catalan,1,0,0.515999794,0,same_vowel,2,249.9279,0,0.8,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,106,aixeta,chaqueta,wrong,Catalan,4,0,2.647999763,0,different,0,2.1875,3,0,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,107,amanida,amanecer,wrong,Catalan,4,0,1.180000067,0,different,1,23.0048,0,0.133333333333333,0.375
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,108,ampolla,ampolla,false_friend,Catalan,0,1,0.36500001,0,different,1,43.0769,0,0.333333333333333,0.428571428571429
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,109,arbre,,blank,Catalan,,,0.697999954,0,same_vowel,1,52.5481,0,0.444444444444444,0.4
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,110,berenar,granada,wrong,Catalan,5,0,0.464999914,0.142857142857142,different,1,1.5625,0,0.428571428571428,0.5
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,111,bibero,pájaro,wrong,Catalan,5,0,3.230999947,0,same_consonant,3,1.8029,1,0.769230769230769,0.857142857142857
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,112,bici,bici,correct,Catalan,0,1,1.030999899,0.25,same_consonant,2,5.1923,1,0.75,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,113,boca,boca,correct,Catalan,0,1,0.532000065,0,same_consonant,3,137.9808,0,0.75,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,114,bol,bol,correct,Catalan,0,1,0.715999842,0.333333333333333,same_consonant,1,1.4663,10,0.666666666666666,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,115,bolet,ballet,wrong,Catalan,2,0,3.229000092,0,different,1,,,0.222222222222222,0.2
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,116,bolquer,voclar,wrong,Catalan,5,0,3.36500001,0.2,different,1,3.9183,0,0.2,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,117,boto,botón,correct,Catalan,1,0,0.631999969,0.222222222222222,same_consonant,2,22.2356,0,0.666666666666666,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,118,bou,voz,wrong,Catalan,2,0,2.163000107,0,same_consonant,1,1.9231,4,0.285714285714285,0.25
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,119,caixa,caja,correct,Catalan,2,0,0.530999899,0,same_consonant,2,112.4519,1,0.5,0.6
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,120,cama,cama,false_friend,Catalan,0,1,0.411999941,0,different,1,51.5144,0,0.2,0.166666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,121,camisa,camisa,correct,Catalan,0,1,0.282999992,0,same_consonant,3,46.274,0,0.6,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,122,casa,casa,correct,Catalan,0,1,0.281000137,0.25,same_consonant,2,1378.2933,1,0.5,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,123,cavall,caballo,correct,Catalan,2,0,0.432999849,0,same_consonant,2,62.1635,0,0.545454545454545,0.714285714285714
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,124,cirera,sirena,wrong,Catalan,2,0,0.230999947,0.333333333333333,different,2,4.8317,0,0.333333333333333,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,125,colom,culo,wrong,Catalan,2,0,1.736999989,0,different,3,6.1298,0,0.545454545454545,0.5
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,126,corona,corona,correct,Catalan,0,1,0.414000034,0.166666666666666,same_consonant,3,13.1731,1,0.666666666666666,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,127,cotxe,coche,correct,Catalan,2,0,0.430999994,0.25,same_consonant,1,115.649,0,0.5,0.6
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,128,cuc,cuco,wrong,Catalan,1,0,1.447999954,0.222222222222222,different,1,10.0962,5,0.222222222222222,0.166666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,129,dit,digo,wrong,Catalan,2,0,1.448000193,0.285714285714285,same_consonant,1,45.7933,1,0.285714285714285,0.25
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,130,entrepa,anterio,wrong,Catalan,4,0,2.287999868,0,different,1,4.6875,0,0.133333333333333,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,131,esponja,esponja,correct,Catalan,0,1,0.476999998,0.142857142857142,different,2,7.0433,0,0.285714285714285,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,132,estrella,estrella,correct,Catalan,,,0.444000006,0,same_vowel,7,61.0577,0,1,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,133,estruc,astros,wrong,Catalan,3,0,2.546000004,0.142857142857142,different,4,0.84135,1,0.571428571428571,0.625
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,134,flor,flor,correct,Catalan,0,1,0.631999969,0.285714285714285,same_consonant,2,16.6346,1,0.571428571428571,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,135,formiga,hormiga,correct,Catalan,1,0,0.580000162,0,different,3,2.6442,0,0.461538461538461,0.857142857142857
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,136,forquilla,horquilla,false_friend,Catalan,1,0,0.799000025,0,different,1,5.9856,8,0.142857142857142,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,137,fulla,hucha,wrong,Catalan,3,0,1.963999987,0,different,0,13.2212,1,0,0.2
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,138,galeta,careta,wrong,Catalan,2,0,2.164000034,0.166666666666666,same_consonant,1,11.274,7,0.333333333333333,0.857142857142857
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,139,galleda,galleta,false_friend,Catalan,1,0,0.398999929,0.2,different,0,8.101,2,0,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,140,gat,gato,correct,Catalan,1,0,0.745999813,0,same_consonant,3,53.9904,0,0.857142857142857,0.75
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,141,gerd,gel,wrong,Catalan,2,0,3.480999947,0.2,different,0,14.2548,0,0,0.166666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,142,girafa,jirafa,correct,Catalan,1,0,0.247999907,0,different,4,1.9712,1,0.666666666666666,0.833333333333333
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,143,globus,globos,correct,Catalan,1,0,0.95600009,0.363636363636363,same_consonant,2,11.6346,2,0.545454545454545,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,144,gorra,gorra,correct,Catalan,0,1,0.529999971,0,same_consonant,3,8.75,8,0.75,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,145,got,gato,correct,Catalan,2,0,0.980000019,0,different,0,26.0577,0,0,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,146,guitarra,guitarra,correct,Catalan,0,1,0.082000017,0,same_consonant,5,17.5962,1,0.833333333333333,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,147,jaqueta,,blank,Catalan,,,0.848999977,0.166666666666666,different,1,37.6202,1,0.333333333333333,0.75
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,148,lleo,lluvia,wrong,Catalan,4,0,5.709000111,0,different,1,17.5962,6,0.285714285714285,0.5
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,149,llibre,libro,correct,Catalan,2,0,0.904000044,0,different,3,159.7356,11,0.6,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,150,lloro,lloro,typo,Catalan,0,1,1.40500021,0.25,different,2,4.0625,1,0.5,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,151,lluna,luna,correct,Catalan,1,0,0.732000113,0,different,2,66.0096,1,0.5,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,152,ma,mamá,false_friend,Catalan,2,0,1.266000032,0,same_consonant,2,255.9615,2,0.666666666666666,0.5
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,153,mico,pequeño,wrong,Catalan,6,0,0.681999922,0.25,same_consonant,1,33.125,0,0.25,0.5
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,154,mirall,mirad,wrong,Catalan,2,0,3.911999941,0,different,0,28.2212,0,0,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,155,moneda,moneda,correct,Catalan,0,1,0.213999987,0.333333333333333,same_consonant,1,18.0288,8,0.5,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,156,moto,moto,correct,Catalan,0,1,0.786000013,0.25,same_consonant,3,17.1394,4,0.75,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,157,mussol,musica,wrong,Catalan,3,0,4.388999939,0.25,different,1,2.0673,0,0.25,0.166666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,158,nas,nada,wrong,Catalan,2,0,2.105000019,0,same_consonant,2,53.8702,0,0.5,0.4
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,159,onada,,blank,Catalan,,,0.414000034,0.25,different,1,14.9519,6,0.25,0.4
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,160,orella,oreja,correct,Catalan,2,0,0.247999907,0.4,different,1,15.6731,1,0.2,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,161,ovella,oveja,correct,Catalan,2,0,2.198999882,0.4,different,0,6.3221,8,0,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,162,pa,papá,false_friend,Catalan,2,0,0.578999996,0,same_consonant,2,48.2452,0,0.8,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,163,papallona,mariposa,correct,Catalan,6,0,2.997999907,0,different,1,6.7067,2,0.25,0.333333333333333
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,164,patata,patata,correct,Catalan,0,1,0.225000143,0,same_consonant,3,2.7163,2,0.666666666666666,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,165,pernil,pierna,wrong,Catalan,3,0,0.980999947,0,different,1,8.6058,1,0.181818181818181,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,166,peu,peo,wrong,Catalan,1,0,0.748000145,0,same_consonant,1,51.5144,2,0.222222222222222,0.333333333333333
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,167,pingui,,blank,Catalan,,,0.999000072,0,same_consonant,6,3.75,0,0.857142857142857,0.625
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,168,planta,planta,correct,Catalan,0,1,0.480000019,0,same_consonant,5,26.6587,1,0.833333333333333,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,169,plat,plato,correct,Catalan,1,0,0.830000162,0,same_consonant,4,27.7644,0,0.888888888888888,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,170,ploma,goma,wrong,Catalan,2,0,10.44499993,0,same_consonant,1,10.9615,2,0.444444444444444,0.8
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,171,pollastre,pollo,correct,Catalan,5,0,0.538000107,0.166666666666666,same_consonant,1,47.2837,0,0.333333333333333,0.444444444444444
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,172,poma,manzana,correct,Catalan,6,0,1.238000154,0,different,2,18.9663,0,0.363636363636363,0.142857142857143
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,173,porc,cerdo,correct,Catalan,4,0,0.976999998,0,different,1,40.024,0,0.222222222222222,0.2
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,174,porta,puerta,correct,Catalan,2,0,0.556999922,0,same_consonant,2,328.8702,0,0.545454545454545,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,175,raspall,raspado,wrong,Catalan,2,0,1.230999947,0,different,1,9.4712,0,0.333333333333333,0.285714285714286
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,176,samarreta,zamarro,wrong,Catalan,4,0,1.472000122,0,different,1,20.649,5,0.25,0.555555555555556
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,177,sol,sol,correct,Catalan,0,1,0.815000057,0.333333333333333,same_consonant,1,88.1971,0,0.666666666666666,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,178,taronja,traje,wrong,Catalan,4,0,0.447000027,0,different,1,18.774,1,0.142857142857142,0.714285714285714
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,179,tigre,,blank,Catalan,,,5.446000099,0,same_consonant,2,11.7308,0,0.6,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,180,tisores,tijeras,correct,Catalan,3,0,1.188999891,0,same_consonant,2,6.899,0,0.571428571428571,0.571428571428571
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,181,tobogan,tobogán,correct,Catalan,1,0,0.148999929,0.285714285714285,same_consonant,3,1.2981,2,0.714285714285714,0.857142857142857
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,182,tomaquet,tomate,correct,Catalan,4,0,0.281999826,0.153846153846153,same_consonant,2,9.9038,1,0.615384615384615,0.5
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,183,tren,tren,correct,Catalan,0,1,0.597999811,0.25,same_consonant,2,70.9856,4,0.75,1
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,184,ull,gol,wrong,Catalan,2,0,1.814999819,0.4,different,0,64.8317,1,0,0
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,185,ulleres,orejas,wrong,Catalan,5,0,1.031000137,0,different,1,11.3942,4,0.181818181818181,0.142857142857143
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,187,vaixell,vaso,wrong,Catalan,5,0,3.963999987,0,same_consonant,1,84.976,0,0.2,0.142857142857143
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,188,xocolata,chocolate,correct,Catalan,3,0,0.539000034,0.375,different,3,47.1154,0,0.5,0.666666666666667
5ede16d21b8bce022ee5dd32,SPA-CAT,Spain,189,zebra,cebra,correct,Catalan,1,0,0.747999907,0,different,1,1.8029,0,0.4,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,104,abella,belleza,wrong,Catalan,3,0,2.354000092,0.2,different,0,7.476,1,0,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,105,aigua,agua,correct,Catalan,1,0,0.486000061,0,same_vowel,2,249.9279,0,0.8,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,106,aixeta,hacha,wrong,Catalan,5,0,5.039999962,0,different,0,2.1875,3,0,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,107,amanida,melocoton,wrong,Catalan,9,0,3,0,different,1,23.0048,0,0.133333333333333,0.375
5ede17651b8bce028a0853b3,SPA-CAT,Spain,108,ampolla,ampolla,false_friend,Catalan,0,1,0.858999968,0,different,1,43.0769,0,0.333333333333333,0.428571428571429
5ede17651b8bce028a0853b3,SPA-CAT,Spain,109,arbre,arbol,correct,Catalan,2,0,1.224999905,0,same_vowel,1,52.5481,0,0.444444444444444,0.4
5ede17651b8bce028a0853b3,SPA-CAT,Spain,110,berenar,grano,wrong,Catalan,5,0,1.796000004,0.142857142857142,different,1,1.5625,0,0.428571428571428,0.5
5ede17651b8bce028a0853b3,SPA-CAT,Spain,111,bibero,vivir,wrong,Catalan,4,0,6.029999971,0,same_consonant,3,1.8029,1,0.769230769230769,0.857142857142857
5ede17651b8bce028a0853b3,SPA-CAT,Spain,112,bici,bici,correct,Catalan,0,1,0.513000011,0.25,same_consonant,2,5.1923,1,0.75,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,113,boca,boca,correct,Catalan,0,1,2.596999884,0,same_consonant,3,137.9808,0,0.75,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,114,bol,bolsp,wrong,Catalan,2,0,0.497000217,0.333333333333333,same_consonant,1,1.4663,10,0.666666666666666,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,115,bolet,taburete,wrong,Catalan,5,0,3.346999884,0,different,1,,,0.222222222222222,0.2
5ede17651b8bce028a0853b3,SPA-CAT,Spain,116,bolquer,remolque,wrong,Catalan,4,0,2.566999912,0.2,different,1,3.9183,0,0.2,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,117,boto,boton,typo,Catalan,2,0,0.703999996,0.222222222222222,same_consonant,2,22.2356,0,0.666666666666666,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,118,bou,bola,wrong,Catalan,2,0,10.43599987,0,same_consonant,1,1.9231,4,0.285714285714285,0.25
5ede17651b8bce028a0853b3,SPA-CAT,Spain,119,caixa,casa,wrong,Catalan,2,0,0.401000023,0,same_consonant,2,112.4519,1,0.5,0.6
5ede17651b8bce028a0853b3,SPA-CAT,Spain,120,cama,cama,false_friend,Catalan,0,1,0.318000078,0,different,1,51.5144,0,0.2,0.166666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,121,camisa,camisa,correct,Catalan,0,1,1.562000036,0,same_consonant,3,46.274,0,0.6,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,122,casa,casa,correct,Catalan,0,1,0.30099988,0.25,same_consonant,2,1378.2933,1,0.5,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,123,cavall,caballo,correct,Catalan,2,0,0.322999954,0,same_consonant,2,62.1635,0,0.545454545454545,0.714285714285714
5ede17651b8bce028a0853b3,SPA-CAT,Spain,124,cirera,sirena,wrong,Catalan,2,0,0.09800005,0.333333333333333,different,2,4.8317,0,0.333333333333333,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,125,colom,postre,wrong,Catalan,5,0,3.480000019,0,different,3,6.1298,0,0.545454545454545,0.5
5ede17651b8bce028a0853b3,SPA-CAT,Spain,126,corona,corona,correct,Catalan,0,1,0.676000118,0.166666666666666,same_consonant,3,13.1731,1,0.666666666666666,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,127,cotxe,coche,correct,Catalan,2,0,0.178000212,0.25,same_consonant,1,115.649,0,0.5,0.6
5ede17651b8bce028a0853b3,SPA-CAT,Spain,128,cuc,cubo,wrong,Catalan,2,0,0.365999937,0.222222222222222,different,1,10.0962,5,0.222222222222222,0.166666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,129,dit,decir,wrong,Catalan,3,0,0.589999914,0.285714285714285,same_consonant,1,45.7933,1,0.285714285714285,0.25
5ede17651b8bce028a0853b3,SPA-CAT,Spain,130,entrepa,bocadillo,correct,Catalan,9,0,7.266000032,0,different,1,4.6875,0,0.133333333333333,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,131,esponja,españa,wrong,Catalan,3,0,2.308000088,0.142857142857142,different,2,7.0433,0,0.285714285714285,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,132,estrella,estrella,correct,Catalan,,,0.409000158,0,same_vowel,7,61.0577,0,1,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,133,estruc,avestruz,correct,Catalan,3,0,3.440000057,0.142857142857142,different,4,0.84135,1,0.571428571428571,0.625
5ede17651b8bce028a0853b3,SPA-CAT,Spain,134,flor,flor,correct,Catalan,0,1,1.069999933,0.285714285714285,same_consonant,2,16.6346,1,0.571428571428571,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,135,formiga,hormiga,correct,Catalan,1,0,0.674999952,0,different,3,2.6442,0,0.461538461538461,0.857142857142857
5ede17651b8bce028a0853b3,SPA-CAT,Spain,136,forquilla,furgoneta,wrong,Catalan,6,0,0.671000004,0,different,1,5.9856,8,0.142857142857142,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,137,fulla,furia,wrong,Catalan,2,0,1.980999947,0,different,0,13.2212,1,0,0.2
5ede17651b8bce028a0853b3,SPA-CAT,Spain,138,galeta,galleta,correct,Catalan,1,0,0.32799983,0.166666666666666,same_consonant,1,11.274,7,0.333333333333333,0.857142857142857
5ede17651b8bce028a0853b3,SPA-CAT,Spain,139,galleda,galleta,false_friend,Catalan,1,0,0.28399992,0.2,different,0,8.101,2,0,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,140,gat,cato,typo,Catalan,2,0,1.980999947,0,same_consonant,3,53.9904,0,0.857142857142857,0.75
5ede17651b8bce028a0853b3,SPA-CAT,Spain,141,gerd,pez,wrong,Catalan,3,0,7.22300005,0.2,different,0,14.2548,0,0,0.166666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,142,girafa,jirafa,correct,Catalan,1,0,0.433000088,0,different,4,1.9712,1,0.666666666666666,0.833333333333333
5ede17651b8bce028a0853b3,SPA-CAT,Spain,143,globus,globos,correct,Catalan,1,0,0.648000002,0.363636363636363,same_consonant,2,11.6346,2,0.545454545454545,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,144,gorra,gorra,correct,Catalan,0,1,0.427000046,0,same_consonant,3,8.75,8,0.75,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,145,got,bol,wrong,Catalan,2,0,6.95600009,0,different,0,26.0577,0,0,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,146,guitarra,guitarra,correct,Catalan,0,1,0.136000156,0,same_consonant,5,17.5962,1,0.833333333333333,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,147,jaqueta,chaqueta,correct,Catalan,2,0,0.516000032,0.166666666666666,different,1,37.6202,1,0.333333333333333,0.75
5ede17651b8bce028a0853b3,SPA-CAT,Spain,148,lleo,llve,wrong,Catalan,2,0,0.487000227,0,different,1,17.5962,6,0.285714285714285,0.5
5ede17651b8bce028a0853b3,SPA-CAT,Spain,149,llibre,libreria,wrong,Catalan,4,0,1.630000114,0,different,3,159.7356,11,0.6,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,150,lloro,oro,wrong,Catalan,2,0,1.438999891,0.25,different,2,4.0625,1,0.5,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,151,lluna,luna,correct,Catalan,1,0,0.53399992,0,different,2,66.0096,1,0.5,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,152,ma,mama,false_friend,Catalan,2,0,10.51100016,0,same_consonant,2,255.9615,2,0.666666666666666,0.5
5ede17651b8bce028a0853b3,SPA-CAT,Spain,153,mico,circo,wrong,Catalan,2,0,1.214999914,0.25,same_consonant,1,33.125,0,0.25,0.5
5ede17651b8bce028a0853b3,SPA-CAT,Spain,154,mirall,mirar,wrong,Catalan,2,0,3.467999935,0,different,0,28.2212,0,0,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,155,moneda,moneda,correct,Catalan,0,1,0.99000001,0.333333333333333,same_consonant,1,18.0288,8,0.5,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,156,moto,moto,correct,Catalan,0,1,0.457999945,0.25,same_consonant,3,17.1394,4,0.75,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,157,mussol,moho,wrong,Catalan,4,0,7.799000025,0.25,different,1,2.0673,0,0.25,0.166666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,158,nas,nariz,correct,Catalan,3,0,0.541000128,0,same_consonant,2,53.8702,0,0.5,0.4
5ede17651b8bce028a0853b3,SPA-CAT,Spain,159,onada,hada,wrong,Catalan,2,0,3.819000006,0.25,different,1,14.9519,6,0.25,0.4
5ede17651b8bce028a0853b3,SPA-CAT,Spain,160,orella,botella,wrong,Catalan,2,0,1.975000143,0.4,different,1,15.6731,1,0.2,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,161,ovella,botella,wrong,Catalan,2,0,0.470999956,0.4,different,0,6.3221,8,0,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,162,pa,pan,correct,Catalan,1,0,0.355000019,0,same_consonant,2,48.2452,0,0.8,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,163,papallona,papaya,wrong,Catalan,4,0,23.87599993,0,different,1,6.7067,2,0.25,0.333333333333333
5ede17651b8bce028a0853b3,SPA-CAT,Spain,164,patata,patata,correct,Catalan,0,1,0.134000063,0,same_consonant,3,2.7163,2,0.666666666666666,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,165,pernil,repisa,wrong,Catalan,5,0,2.796000004,0,different,1,8.6058,1,0.181818181818181,0
5ede17651b8bce028a0853b3,SPA-CAT,Spain,166,peu,perro,wrong,Catalan,3,0,1.367000103,0,same_consonant,1,51.5144,2,0.222222222222222,0.333333333333333
5ede17651b8bce028a0853b3,SPA-CAT,Spain,167,pingui,pinguino,typo,Catalan,4,0,0.546999931,0,same_consonant,6,3.75,0,0.857142857142857,0.625
5ede17651b8bce028a0853b3,SPA-CAT,Spain,168,planta,planta,correct,Catalan,0,1,0.422999859,0,same_consonant,5,26.6587,1,0.833333333333333,1
5ede17651b8bce028a0853b3,SPA-CAT,Spain,169,plat,plato,correct,Catalan,1,0,1.131999969,0,same_consonant,4,27.7644,0,0.888888888888888,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,170,ploma,pluma,correct,Catalan,1,0,0.937999964,0,same_consonant,1,10.9615,2,0.444444444444444,0.8
5ede17651b8bce028a0853b3,SPA-CAT,Spain,171,pollastre,palomita,wrong,Catalan,6,0,2.651000023,0.166666666666666,same_consonant,1,47.2837,0,0.333333333333333,0.444444444444444
5ede17651b8bce028a0853b3,SPA-CAT,Spain,172,poma,puma,wrong,Catalan,1,0,0.735999823,0,different,2,18.9663,0,0.363636363636363,0.142857142857143
5ede17651b8bce028a0853b3,SPA-CAT,Spain,173,porc,cerdo,correct,Catalan,4,0,1.235999823,0,different,1,40.024,0,0.222222222222222,0.2
5ede17651b8bce028a0853b3,SPA-CAT,Spain,174,porta,puerta,correct,Catalan,2,0,0.572000027,0,same_consonant,2,328.8702,0,0.545454545454545,0.666666666666667
5ede17651b8bce028a0853b3,SPA-CAT,Spain,175,raspall,raspar,wrong,Catalan,2,0,6.798000097,0,different,1,9.4712,0,0.333333333333333,0.285714285714286
